city,date,day_of_week,violation_type,count,period,treatment,release_id,release_date,days_from_release
NYC,2016-01-25,0,other,3.0,post,comparison,Fallout 4,2015-11-10,76
NYC,2016-01-25,0,redlight,61.0,post,comparison,Fallout 4,2015-11-10,76
NYC,2016-01-25,0,speed,5.0,post,comparison,Fallout 4,2015-11-10,76
NYC,2016-01-25,0,unknown,2.0,post,comparison,Fallout 4,2015-11-10,76
NYC,2016-01-26,1,other,21.0,post,comparison,Fallout 4,2015-11-10,77
NYC,2016-01-26,1,redlight,54.0,post,comparison,Fallout 4,2015-11-10,77
NYC,2016-01-26,1,speed,3.0,post,comparison,Fallout 4,2015-11-10,77
NYC,2016-01-26,1,unknown,8.0,post,comparison,Fallout 4,2015-11-10,77
NYC,2016-01-27,2,other,51.0,post,comparison,Fallout 4,2015-11-10,78
NYC,2016-01-27,2,redlight,82.0,post,comparison,Fallout 4,2015-11-10,78
NYC,2016-01-27,2,speed,8.0,post,comparison,Fallout 4,2015-11-10,78
NYC,2016-01-27,2,unknown,10.0,post,comparison,Fallout 4,2015-11-10,78
NYC,2016-01-28,3,other,61.0,post,comparison,Fallout 4,2015-11-10,79
NYC,2016-01-28,3,redlight,70.0,post,comparison,Fallout 4,2015-11-10,79
NYC,2016-01-28,3,speed,12.0,post,comparison,Fallout 4,2015-11-10,79
NYC,2016-01-28,3,unknown,27.0,post,comparison,Fallout 4,2015-11-10,79
NYC,2016-01-29,4,other,75.0,post,comparison,Fallout 4,2015-11-10,80
NYC,2016-01-29,4,redlight,78.0,post,comparison,Fallout 4,2015-11-10,80
NYC,2016-01-29,4,speed,13.0,post,comparison,Fallout 4,2015-11-10,80
NYC,2016-01-29,4,unknown,14.0,post,comparison,Fallout 4,2015-11-10,80
NYC,2016-01-30,5,other,51.0,post,comparison,Fallout 4,2015-11-10,81
NYC,2016-01-30,5,redlight,110.0,post,comparison,Fallout 4,2015-11-10,81
NYC,2016-01-30,5,unknown,11.0,post,comparison,Fallout 4,2015-11-10,81
NYC,2016-01-31,6,other,15.0,post,comparison,Fallout 4,2015-11-10,82
NYC,2016-01-31,6,redlight,64.0,post,comparison,Fallout 4,2015-11-10,82
NYC,2016-01-31,6,unknown,4.0,post,comparison,Fallout 4,2015-11-10,82
NYC,2016-02-01,0,other,65.0,post,comparison,Fallout 4,2015-11-10,83
NYC,2016-02-01,0,redlight,55.0,post,comparison,Fallout 4,2015-11-10,83
NYC,2016-02-01,0,speed,1.0,post,comparison,Fallout 4,2015-11-10,83
NYC,2016-02-01,0,unknown,22.0,post,comparison,Fallout 4,2015-11-10,83
NYC,2016-02-02,1,other,67.0,post,comparison,Fallout 4,2015-11-10,84
NYC,2016-02-02,1,redlight,81.0,post,comparison,Fallout 4,2015-11-10,84
NYC,2016-02-02,1,speed,16.0,post,comparison,Fallout 4,2015-11-10,84
NYC,2016-02-02,1,unknown,29.0,post,comparison,Fallout 4,2015-11-10,84
NYC,2016-02-03,2,other,51.0,post,comparison,Fallout 4,2015-11-10,85
NYC,2016-02-03,2,redlight,64.0,post,comparison,Fallout 4,2015-11-10,85
NYC,2016-02-03,2,speed,7.0,post,comparison,Fallout 4,2015-11-10,85
NYC,2016-02-03,2,unknown,19.0,post,comparison,Fallout 4,2015-11-10,85
NYC,2016-02-04,3,other,79.0,post,comparison,Fallout 4,2015-11-10,86
NYC,2016-02-04,3,redlight,76.0,post,comparison,Fallout 4,2015-11-10,86
NYC,2016-02-04,3,speed,8.0,post,comparison,Fallout 4,2015-11-10,86
NYC,2016-02-04,3,unknown,18.0,post,comparison,Fallout 4,2015-11-10,86
NYC,2016-02-05,4,other,37.0,post,comparison,Fallout 4,2015-11-10,87
NYC,2016-02-05,4,redlight,75.0,post,comparison,Fallout 4,2015-11-10,87
NYC,2016-02-05,4,speed,2.0,post,comparison,Fallout 4,2015-11-10,87
NYC,2016-02-05,4,unknown,10.0,post,comparison,Fallout 4,2015-11-10,87
NYC,2016-02-06,5,other,68.0,post,comparison,Fallout 4,2015-11-10,88
NYC,2016-02-06,5,redlight,117.0,post,comparison,Fallout 4,2015-11-10,88
NYC,2016-02-06,5,unknown,34.0,post,comparison,Fallout 4,2015-11-10,88
Chicago,2014-09-29,0,redlight,1296.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-42
Chicago,2014-09-29,0,speed,4347.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-42
Chicago,2014-09-30,1,redlight,1180.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-41
Chicago,2014-09-30,1,speed,3639.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-41
Chicago,2014-10-01,2,redlight,1368.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-40
Chicago,2014-10-01,2,speed,4340.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-40
Chicago,2014-10-02,3,redlight,1240.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-39
Chicago,2014-10-02,3,speed,3426.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-39
Chicago,2014-10-03,4,redlight,1325.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-38
Chicago,2014-10-03,4,speed,3606.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-38
Chicago,2014-10-04,5,redlight,1311.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-37
Chicago,2014-10-04,5,speed,2707.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-37
Chicago,2014-10-05,6,redlight,1357.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-36
Chicago,2014-10-05,6,speed,3303.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-36
Chicago,2014-10-06,0,redlight,1217.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-35
Chicago,2014-10-06,0,speed,3940.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-35
Chicago,2014-10-07,1,redlight,1242.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-34
Chicago,2014-10-07,1,speed,3859.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-34
Chicago,2014-10-08,2,redlight,1292.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-33
Chicago,2014-10-08,2,speed,3944.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-33
Chicago,2014-10-09,3,redlight,1319.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-32
Chicago,2014-10-09,3,speed,4048.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-32
Chicago,2014-10-10,4,redlight,1359.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-31
Chicago,2014-10-10,4,speed,3943.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-31
Chicago,2014-10-11,5,redlight,1554.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-30
Chicago,2014-10-11,5,speed,3149.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-30
Chicago,2014-10-12,6,redlight,1325.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-29
Chicago,2014-10-12,6,speed,3308.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-29
Chicago,2014-10-13,0,redlight,1103.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-28
Chicago,2014-10-13,0,speed,2110.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-28
Chicago,2014-10-14,1,redlight,1117.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-27
Chicago,2014-10-14,1,speed,2247.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-27
Chicago,2014-10-15,2,redlight,1089.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-26
Chicago,2014-10-15,2,speed,2913.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-26
Chicago,2014-10-16,3,redlight,1146.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-25
Chicago,2014-10-16,3,speed,3680.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-25
Chicago,2014-10-17,4,redlight,1287.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-24
Chicago,2014-10-17,4,speed,3985.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-24
Chicago,2014-10-18,5,redlight,1472.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-23
Chicago,2014-10-18,5,speed,2914.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-23
Chicago,2014-10-19,6,redlight,1391.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-22
Chicago,2014-10-19,6,speed,3135.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-22
Chicago,2014-10-20,0,redlight,1157.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-21
Chicago,2014-10-20,0,speed,4024.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-21
Chicago,2014-10-21,1,redlight,1021.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-20
Chicago,2014-10-21,1,speed,3416.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-20
Chicago,2014-10-22,2,redlight,1235.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-19
Chicago,2014-10-22,2,speed,4275.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-19
Chicago,2014-10-23,3,redlight,1263.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-18
Chicago,2014-10-23,3,speed,4245.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-18
Chicago,2014-10-24,4,redlight,1413.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-17
Chicago,2014-10-24,4,speed,4191.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-17
Chicago,2014-10-25,5,redlight,1629.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-16
Chicago,2014-10-25,5,speed,3384.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-16
Chicago,2014-10-26,6,redlight,1516.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-15
Chicago,2014-10-26,6,speed,3138.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-15
Chicago,2014-10-27,0,redlight,1193.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-14
Chicago,2014-10-27,0,speed,4015.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-14
NYC,2014-09-29,0,other,4.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-42
NYC,2014-09-29,0,redlight,14.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-42
NYC,2014-09-29,0,unknown,56.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-42
NYC,2014-09-30,1,other,10.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-41
NYC,2014-09-30,1,redlight,20.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-41
NYC,2014-09-30,1,speed,1.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-41
NYC,2014-09-30,1,unknown,49.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-41
NYC,2014-10-01,2,other,14.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-40
NYC,2014-10-01,2,redlight,12.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-40
NYC,2014-10-01,2,speed,1.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-40
NYC,2014-10-01,2,unknown,32.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-40
NYC,2014-10-02,3,other,9.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-39
NYC,2014-10-02,3,redlight,19.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-39
NYC,2014-10-02,3,unknown,57.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-39
NYC,2014-10-03,4,other,5.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-38
NYC,2014-10-03,4,redlight,22.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-38
NYC,2014-10-03,4,speed,1.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-38
NYC,2014-10-03,4,unknown,55.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-38
NYC,2014-10-04,5,other,1.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-37
NYC,2014-10-04,5,redlight,11.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-37
NYC,2014-10-04,5,unknown,30.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-37
NYC,2014-10-05,6,other,1.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-36
NYC,2014-10-05,6,redlight,13.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-36
NYC,2014-10-05,6,unknown,16.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-36
NYC,2014-10-06,0,other,10.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-35
NYC,2014-10-06,0,redlight,18.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-35
NYC,2014-10-06,0,unknown,28.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-35
NYC,2014-10-07,1,other,7.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-34
NYC,2014-10-07,1,redlight,11.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-34
NYC,2014-10-07,1,speed,1.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-34
NYC,2014-10-07,1,unknown,49.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-34
NYC,2014-10-08,2,other,8.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-33
NYC,2014-10-08,2,redlight,5.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-33
NYC,2014-10-08,2,unknown,39.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-33
NYC,2014-10-09,3,other,6.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-32
NYC,2014-10-09,3,redlight,13.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-32
NYC,2014-10-09,3,unknown,36.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-32
NYC,2014-10-10,4,other,3.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-31
NYC,2014-10-10,4,redlight,7.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-31
NYC,2014-10-10,4,speed,1.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-31
NYC,2014-10-10,4,unknown,38.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-31
NYC,2014-10-11,5,other,7.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-30
NYC,2014-10-11,5,redlight,14.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-30
NYC,2014-10-11,5,unknown,22.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-30
NYC,2014-10-12,6,other,1.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-29
NYC,2014-10-12,6,redlight,11.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-29
NYC,2014-10-12,6,unknown,13.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-29
NYC,2014-10-13,0,other,4.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-28
NYC,2014-10-13,0,redlight,17.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-28
NYC,2014-10-13,0,unknown,38.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-28
NYC,2014-10-14,1,other,7.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-27
NYC,2014-10-14,1,redlight,20.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-27
NYC,2014-10-14,1,speed,2.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-27
NYC,2014-10-14,1,unknown,55.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-27
NYC,2014-10-15,2,other,5.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-26
NYC,2014-10-15,2,redlight,13.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-26
NYC,2014-10-15,2,unknown,33.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-26
NYC,2014-10-16,3,other,8.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-25
NYC,2014-10-16,3,redlight,12.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-25
NYC,2014-10-16,3,unknown,40.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-25
NYC,2014-10-17,4,other,4.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-24
NYC,2014-10-17,4,redlight,14.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-24
NYC,2014-10-17,4,unknown,26.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-24
NYC,2014-10-18,5,other,4.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-23
NYC,2014-10-18,5,redlight,14.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-23
NYC,2014-10-18,5,unknown,29.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-23
NYC,2014-10-19,6,other,4.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-22
NYC,2014-10-19,6,redlight,21.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-22
NYC,2014-10-19,6,unknown,21.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-22
NYC,2014-10-20,0,other,5.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-21
NYC,2014-10-20,0,redlight,12.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-21
NYC,2014-10-20,0,unknown,48.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-21
NYC,2014-10-21,1,other,7.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-20
NYC,2014-10-21,1,redlight,13.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-20
NYC,2014-10-21,1,unknown,30.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-20
NYC,2014-10-22,2,other,5.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-19
NYC,2014-10-22,2,redlight,10.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-19
NYC,2014-10-22,2,unknown,33.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-19
NYC,2014-10-23,3,other,4.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-18
NYC,2014-10-23,3,redlight,13.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-18
NYC,2014-10-23,3,unknown,30.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-18
NYC,2014-10-24,4,other,5.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-17
NYC,2014-10-24,4,redlight,9.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-17
NYC,2014-10-24,4,unknown,47.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-17
NYC,2014-10-25,5,other,1.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-16
NYC,2014-10-25,5,redlight,29.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-16
NYC,2014-10-25,5,unknown,35.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-16
NYC,2014-10-26,6,other,3.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-15
NYC,2014-10-26,6,redlight,14.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-15
NYC,2014-10-26,6,unknown,53.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-15
NYC,2014-10-27,0,other,4.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-14
NYC,2014-10-27,0,redlight,24.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-14
NYC,2014-10-27,0,unknown,158.0,pre,reference,Fallout 4_ref_-1yr,2014-11-10,-14
Chicago,2015-01-09,4,redlight,1183.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,60
Chicago,2015-01-09,4,speed,1921.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,60
Chicago,2015-01-10,5,redlight,1323.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,61
Chicago,2015-01-10,5,speed,1967.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,61
Chicago,2015-01-11,6,redlight,1117.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,62
Chicago,2015-01-11,6,speed,1774.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,62
Chicago,2015-01-12,0,redlight,1079.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,63
Chicago,2015-01-12,0,speed,2596.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,63
Chicago,2015-01-13,1,redlight,1032.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,64
Chicago,2015-01-13,1,speed,3008.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,64
Chicago,2015-01-14,2,redlight,1062.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,65
Chicago,2015-01-14,2,speed,3050.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,65
Chicago,2015-01-15,3,redlight,1185.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,66
Chicago,2015-01-15,3,speed,3258.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,66
Chicago,2015-01-16,4,redlight,1312.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,67
Chicago,2015-01-16,4,speed,3508.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,67
Chicago,2015-01-17,5,redlight,1401.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,68
Chicago,2015-01-17,5,speed,2533.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,68
Chicago,2015-01-18,6,redlight,1299.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,69
Chicago,2015-01-18,6,speed,2494.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,69
Chicago,2015-01-19,0,redlight,1111.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,70
Chicago,2015-01-19,0,speed,2124.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,70
Chicago,2015-01-20,1,redlight,1001.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,71
Chicago,2015-01-20,1,speed,3184.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,71
Chicago,2015-01-21,2,redlight,1026.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,72
Chicago,2015-01-21,2,speed,2899.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,72
Chicago,2015-01-22,3,redlight,1007.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,73
Chicago,2015-01-22,3,speed,3080.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,73
Chicago,2015-01-23,4,redlight,1148.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,74
Chicago,2015-01-23,4,speed,3487.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,74
Chicago,2015-01-24,5,redlight,1293.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,75
Chicago,2015-01-24,5,speed,2812.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,75
Chicago,2015-01-25,6,redlight,977.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,76
Chicago,2015-01-25,6,speed,1607.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,76
Chicago,2015-01-26,0,redlight,1086.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,77
Chicago,2015-01-26,0,speed,3137.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,77
Chicago,2015-01-27,1,redlight,1042.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,78
Chicago,2015-01-27,1,speed,3547.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,78
Chicago,2015-01-28,2,redlight,1090.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,79
Chicago,2015-01-28,2,speed,3973.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,79
Chicago,2015-01-29,3,redlight,995.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,80
Chicago,2015-01-29,3,speed,3159.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,80
Chicago,2015-01-30,4,redlight,1274.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,81
Chicago,2015-01-30,4,speed,4464.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,81
Chicago,2015-01-31,5,redlight,1373.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,82
Chicago,2015-01-31,5,speed,2895.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,82
Chicago,2015-02-01,6,redlight,385.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,83
Chicago,2015-02-01,6,speed,32.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,83
Chicago,2015-02-02,0,redlight,547.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,84
Chicago,2015-02-02,0,speed,509.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,84
Chicago,2015-02-03,1,redlight,870.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,85
Chicago,2015-02-03,1,speed,1364.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,85
Chicago,2015-02-04,2,redlight,840.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,86
Chicago,2015-02-04,2,speed,1301.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,86
Chicago,2015-02-05,3,redlight,1138.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,87
Chicago,2015-02-05,3,speed,2211.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,87
Chicago,2015-02-06,4,redlight,1202.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,88
Chicago,2015-02-06,4,speed,2757.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,88
NYC,2015-01-09,4,other,4.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,60
NYC,2015-01-09,4,redlight,4.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,60
NYC,2015-01-09,4,speed,1.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,60
NYC,2015-01-09,4,unknown,24.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,60
NYC,2015-01-10,5,other,9.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,61
NYC,2015-01-10,5,redlight,16.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,61
NYC,2015-01-10,5,unknown,17.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,61
NYC,2015-01-11,6,other,2.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,62
NYC,2015-01-11,6,redlight,6.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,62
NYC,2015-01-11,6,unknown,23.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,62
NYC,2015-01-12,0,other,9.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,63
NYC,2015-01-12,0,redlight,9.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,63
NYC,2015-01-12,0,unknown,40.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,63
NYC,2015-01-13,1,other,5.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,64
NYC,2015-01-13,1,redlight,7.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,64
NYC,2015-01-13,1,speed,1.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,64
NYC,2015-01-13,1,unknown,38.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,64
NYC,2015-01-14,2,other,6.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,65
NYC,2015-01-14,2,redlight,15.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,65
NYC,2015-01-14,2,unknown,52.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,65
NYC,2015-01-15,3,other,6.0,post,reference,Fallout 4_ref_-1yr,2014-11-10,66
