city,date,hour,day_of_week,violation_type,count
NYC,2023-07-05,4.0,2,redlight,10
NYC,2023-07-05,5.0,2,redlight,14
NYC,2023-07-05,5.0,2,speed,2
NYC,2023-07-05,6.0,2,other,4
NYC,2023-07-05,6.0,2,redlight,13
NYC,2023-07-05,7.0,2,other,4
NYC,2023-07-05,7.0,2,redlight,37
NYC,2023-07-05,8.0,2,other,7
NYC,2023-07-05,8.0,2,redlight,49
NYC,2023-07-05,8.0,2,speed,1
NYC,2023-07-05,9.0,2,other,8
NYC,2023-07-05,9.0,2,redlight,60
NYC,2023-07-05,10.0,2,other,3
NYC,2023-07-05,10.0,2,redlight,43
NYC,2023-07-05,11.0,2,other,8
NYC,2023-07-05,11.0,2,redlight,51
NYC,2023-07-05,11.0,2,speed,1
NYC,2023-07-05,12.0,2,other,6
NYC,2023-07-05,12.0,2,redlight,57
NYC,2023-07-05,13.0,2,other,3
NYC,2023-07-05,13.0,2,redlight,57
NYC,2023-07-05,13.0,2,speed,1
NYC,2023-07-05,14.0,2,other,3
NYC,2023-07-05,14.0,2,redlight,70
NYC,2023-07-05,14.0,2,speed,1
NYC,2023-07-05,15.0,2,redlight,122
NYC,2023-07-05,15.0,2,speed,1
NYC,2023-07-05,16.0,2,redlight,49
NYC,2023-07-05,16.0,2,speed,1
NYC,2023-07-05,17.0,2,other,2
NYC,2023-07-05,17.0,2,redlight,60
NYC,2023-07-05,18.0,2,redlight,49
NYC,2023-07-05,19.0,2,other,1
NYC,2023-07-05,19.0,2,redlight,25
NYC,2023-07-05,20.0,2,redlight,19
NYC,2023-07-05,21.0,2,redlight,26
NYC,2023-07-05,21.0,2,speed,2
NYC,2023-07-05,22.0,2,redlight,22
NYC,2023-07-05,22.0,2,speed,2
NYC,2023-07-05,23.0,2,redlight,19
NYC,2023-07-06,0.0,3,redlight,20
NYC,2023-07-06,1.0,3,redlight,6
NYC,2023-07-06,1.0,3,speed,1
NYC,2023-07-06,2.0,3,other,1
NYC,2023-07-06,2.0,3,redlight,3
NYC,2023-07-06,3.0,3,redlight,8
NYC,2023-07-06,4.0,3,redlight,15
NYC,2023-07-06,5.0,3,redlight,19
NYC,2023-07-06,6.0,3,other,1
NYC,2023-07-06,6.0,3,redlight,16
NYC,2023-07-06,7.0,3,other,2
NYC,2023-07-06,7.0,3,redlight,22
NYC,2023-07-06,8.0,3,other,16
NYC,2023-07-06,8.0,3,redlight,33
NYC,2023-07-06,9.0,3,other,10
NYC,2023-07-06,9.0,3,redlight,36
NYC,2023-07-06,9.0,3,speed,1
NYC,2023-07-06,10.0,3,other,4
NYC,2023-07-06,10.0,3,redlight,50
NYC,2023-07-06,11.0,3,other,8
NYC,2023-07-06,11.0,3,redlight,47
NYC,2023-07-06,11.0,3,speed,3
NYC,2023-07-06,12.0,3,other,3
NYC,2023-07-06,12.0,3,redlight,30
NYC,2023-07-06,13.0,3,other,10
NYC,2023-07-06,13.0,3,redlight,58
NYC,2023-07-06,14.0,3,other,7
NYC,2023-07-06,14.0,3,redlight,88
NYC,2023-07-06,15.0,3,other,5
NYC,2023-07-06,15.0,3,redlight,75
NYC,2023-07-06,16.0,3,other,2
NYC,2023-07-06,16.0,3,redlight,55
NYC,2023-07-06,17.0,3,other,1
NYC,2023-07-06,17.0,3,redlight,37
NYC,2023-07-06,18.0,3,redlight,74
NYC,2023-07-06,18.0,3,speed,1
NYC,2023-07-06,19.0,3,other,1
NYC,2023-07-06,19.0,3,redlight,47
NYC,2023-07-06,20.0,3,other,1
NYC,2023-07-06,20.0,3,redlight,18
NYC,2023-07-06,21.0,3,redlight,28
NYC,2023-07-06,22.0,3,other,1
NYC,2023-07-06,22.0,3,redlight,33
NYC,2023-07-06,23.0,3,other,1
NYC,2023-07-06,23.0,3,redlight,20
NYC,2023-07-06,23.0,3,speed,1
NYC,2023-07-07,0.0,4,redlight,13
NYC,2023-07-07,1.0,4,redlight,19
NYC,2023-07-07,1.0,4,speed,1
NYC,2023-07-07,2.0,4,redlight,22
NYC,2023-07-07,3.0,4,redlight,4
NYC,2023-07-07,4.0,4,redlight,10
NYC,2023-07-07,5.0,4,redlight,9
NYC,2023-07-07,5.0,4,speed,1
NYC,2023-07-07,6.0,4,redlight,19
NYC,2023-07-07,7.0,4,other,2
NYC,2023-07-07,7.0,4,redlight,40
NYC,2023-07-07,8.0,4,other,7
NYC,2023-07-07,8.0,4,redlight,30
NYC,2023-07-07,8.0,4,speed,1
NYC,2023-07-07,9.0,4,other,9
NYC,2023-07-07,9.0,4,redlight,42
NYC,2023-07-07,10.0,4,other,6
NYC,2023-07-07,10.0,4,redlight,37
NYC,2023-07-07,11.0,4,other,10
NYC,2023-07-07,11.0,4,redlight,68
NYC,2023-07-07,11.0,4,speed,1
NYC,2023-07-07,12.0,4,other,6
NYC,2023-07-07,12.0,4,redlight,27
NYC,2023-07-07,12.0,4,speed,2
NYC,2023-07-07,13.0,4,other,4
NYC,2023-07-07,13.0,4,redlight,57
NYC,2023-07-07,14.0,4,other,6
NYC,2023-07-07,14.0,4,redlight,59
NYC,2023-07-07,15.0,4,other,11
NYC,2023-07-07,15.0,4,redlight,53
NYC,2023-07-07,16.0,4,other,1
NYC,2023-07-07,16.0,4,redlight,51
NYC,2023-07-07,17.0,4,other,2
NYC,2023-07-07,17.0,4,redlight,43
NYC,2023-07-07,17.0,4,speed,1
NYC,2023-07-07,18.0,4,redlight,44
NYC,2023-07-07,19.0,4,other,1
NYC,2023-07-07,19.0,4,redlight,59
NYC,2023-07-07,19.0,4,speed,1
NYC,2023-07-07,20.0,4,redlight,50
NYC,2023-07-07,20.0,4,speed,1
NYC,2023-07-07,21.0,4,redlight,15
NYC,2023-07-07,22.0,4,other,1
NYC,2023-07-07,22.0,4,redlight,27
NYC,2023-07-07,23.0,4,redlight,18
NYC,2023-07-08,0.0,5,redlight,6
NYC,2023-07-08,1.0,5,redlight,27
NYC,2023-07-08,2.0,5,other,1
NYC,2023-07-08,2.0,5,redlight,5
NYC,2023-07-08,3.0,5,redlight,12
NYC,2023-07-08,4.0,5,redlight,13
NYC,2023-07-08,5.0,5,redlight,15
NYC,2023-07-08,6.0,5,other,1
NYC,2023-07-08,6.0,5,redlight,14
NYC,2023-07-08,6.0,5,speed,1
NYC,2023-07-08,7.0,5,other,6
NYC,2023-07-08,7.0,5,redlight,30
NYC,2023-07-08,8.0,5,other,4
NYC,2023-07-08,8.0,5,redlight,20
NYC,2023-07-08,9.0,5,other,3
NYC,2023-07-08,9.0,5,redlight,36
NYC,2023-07-08,9.0,5,speed,1
NYC,2023-07-08,10.0,5,other,1
NYC,2023-07-08,10.0,5,redlight,30
NYC,2023-07-08,11.0,5,redlight,40
NYC,2023-07-08,11.0,5,speed,2
NYC,2023-07-08,12.0,5,other,3
