city,date,day_of_week,violation_type,count
NYC,2012-02-09,3,other,2.0
NYC,2012-02-10,4,other,2.0
NYC,2012-02-10,4,redlight,5.0
NYC,2012-02-11,5,redlight,3.0
NYC,2012-02-12,6,other,2.0
NYC,2012-02-12,6,redlight,4.0
NYC,2012-02-13,0,other,4.0
NYC,2012-02-13,0,redlight,3.0
NYC,2012-02-14,1,redlight,3.0
NYC,2012-02-15,2,other,1.0
NYC,2012-02-15,2,redlight,1.0
NYC,2012-02-16,3,other,5.0
NYC,2012-02-16,3,redlight,3.0
NYC,2012-02-17,4,other,4.0
NYC,2012-02-17,4,redlight,6.0
NYC,2012-02-18,5,other,1.0
NYC,2012-02-18,5,redlight,5.0
NYC,2012-02-19,6,redlight,10.0
NYC,2012-02-20,0,other,2.0
NYC,2012-02-20,0,redlight,2.0
NYC,2012-02-21,1,redlight,5.0
NYC,2012-02-22,2,other,1.0
NYC,2012-02-22,2,redlight,2.0
NYC,2012-02-23,3,other,3.0
NYC,2012-02-23,3,redlight,2.0
NYC,2012-02-24,4,other,2.0
NYC,2012-02-24,4,redlight,9.0
NYC,2012-02-25,5,redlight,6.0
NYC,2012-02-26,6,redlight,7.0
NYC,2012-02-27,0,other,1.0
NYC,2012-02-27,0,redlight,2.0
NYC,2012-02-28,1,other,1.0
NYC,2012-02-28,1,redlight,7.0
NYC,2012-02-29,2,other,1.0
NYC,2012-02-29,2,redlight,5.0
NYC,2012-03-01,3,other,3.0
NYC,2012-03-01,3,redlight,4.0
NYC,2012-03-02,4,redlight,5.0
NYC,2012-03-03,5,other,3.0
NYC,2012-03-03,5,redlight,5.0
NYC,2012-03-04,6,other,1.0
NYC,2012-03-04,6,redlight,7.0
NYC,2012-03-05,0,other,3.0
NYC,2012-03-05,0,redlight,4.0
NYC,2012-03-05,0,unknown,2.0
NYC,2012-03-06,1,other,5.0
NYC,2012-03-07,2,other,4.0
NYC,2012-03-07,2,redlight,4.0
NYC,2012-03-08,3,other,4.0
NYC,2012-03-08,3,redlight,4.0
NYC,2012-03-09,4,other,1.0
NYC,2012-03-09,4,redlight,2.0
NYC,2012-03-10,5,other,2.0
NYC,2012-03-10,5,redlight,7.0
NYC,2012-03-11,6,redlight,7.0
NYC,2012-03-12,0,redlight,7.0
NYC,2012-03-13,1,other,3.0
NYC,2012-03-13,1,redlight,2.0
NYC,2012-03-14,2,other,1.0
NYC,2012-03-14,2,redlight,6.0
NYC,2012-03-15,3,other,1.0
NYC,2012-03-15,3,redlight,4.0
NYC,2012-03-16,4,other,3.0
NYC,2012-03-16,4,redlight,4.0
NYC,2012-03-17,5,redlight,13.0
NYC,2012-03-18,6,other,2.0
NYC,2012-03-18,6,redlight,5.0
NYC,2012-03-19,0,redlight,4.0
NYC,2012-03-20,1,other,2.0
NYC,2012-03-20,1,redlight,4.0
NYC,2012-03-21,2,other,3.0
NYC,2012-03-21,2,redlight,4.0
NYC,2012-03-22,3,other,1.0
NYC,2012-03-22,3,redlight,8.0
NYC,2012-03-23,4,other,1.0
NYC,2012-03-23,4,redlight,6.0
NYC,2012-03-24,5,other,1.0
NYC,2012-03-24,5,redlight,8.0
NYC,2012-03-25,6,redlight,1.0
NYC,2012-03-26,0,redlight,4.0
NYC,2012-03-27,1,other,1.0
NYC,2012-03-27,1,redlight,2.0
NYC,2012-03-28,2,redlight,2.0
NYC,2012-03-29,3,other,2.0
NYC,2012-03-29,3,redlight,4.0
NYC,2012-03-30,4,other,5.0
NYC,2012-03-30,4,redlight,3.0
NYC,2012-03-31,5,other,4.0
NYC,2012-03-31,5,redlight,3.0
NYC,2012-04-01,6,redlight,2.0
NYC,2012-04-03,1,other,1.0
NYC,2012-04-03,1,redlight,4.0
NYC,2012-04-03,1,unknown,1.0
NYC,2012-04-04,2,other,1.0
NYC,2012-04-04,2,redlight,8.0
NYC,2012-04-05,3,redlight,7.0
NYC,2012-04-06,4,other,1.0
NYC,2012-04-06,4,redlight,6.0
NYC,2012-04-07,5,other,2.0
NYC,2012-04-07,5,redlight,5.0
NYC,2012-04-08,6,redlight,1.0
NYC,2012-04-09,0,other,2.0
NYC,2012-04-09,0,redlight,5.0
NYC,2012-04-10,1,other,3.0
NYC,2012-04-10,1,redlight,8.0
NYC,2012-04-11,2,other,1.0
NYC,2012-04-11,2,redlight,1.0
NYC,2012-04-12,3,other,3.0
NYC,2012-04-12,3,redlight,6.0
NYC,2012-04-13,4,other,1.0
NYC,2012-04-13,4,redlight,9.0
NYC,2012-04-14,5,other,2.0
NYC,2012-04-14,5,redlight,5.0
NYC,2012-04-15,6,redlight,5.0
NYC,2012-04-16,0,other,2.0
NYC,2012-04-16,0,redlight,6.0
NYC,2012-04-18,2,other,3.0
NYC,2012-04-18,2,redlight,2.0
NYC,2012-04-19,3,other,3.0
NYC,2012-04-19,3,redlight,6.0
NYC,2012-04-20,4,other,4.0
NYC,2012-04-20,4,redlight,5.0
NYC,2012-04-21,5,other,2.0
NYC,2012-04-21,5,redlight,4.0
NYC,2012-04-22,6,redlight,9.0
NYC,2012-04-23,0,other,3.0
NYC,2012-04-23,0,redlight,3.0
NYC,2012-04-24,1,other,3.0
NYC,2012-04-24,1,redlight,5.0
NYC,2012-04-25,2,other,5.0
NYC,2012-04-25,2,redlight,2.0
NYC,2012-04-26,3,other,4.0
NYC,2012-04-26,3,redlight,4.0
NYC,2012-04-27,4,other,2.0
NYC,2012-04-27,4,redlight,6.0
NYC,2012-04-28,5,other,3.0
NYC,2012-04-28,5,redlight,3.0
NYC,2012-04-29,6,redlight,4.0
NYC,2012-04-30,0,redlight,8.0
NYC,2012-05-01,1,other,2.0
NYC,2012-05-01,1,redlight,5.0
NYC,2012-05-02,2,redlight,2.0
NYC,2012-05-03,3,other,4.0
NYC,2012-05-03,3,redlight,2.0
NYC,2012-05-04,4,other,2.0
NYC,2012-05-04,4,redlight,4.0
NYC,2012-05-05,5,other,1.0
NYC,2012-05-05,5,redlight,9.0
NYC,2012-05-06,6,redlight,8.0
NYC,2012-05-07,0,other,2.0
NYC,2012-05-07,0,redlight,4.0
NYC,2012-05-08,1,other,2.0
NYC,2012-05-08,1,redlight,5.0
NYC,2012-05-09,2,other,1.0
NYC,2012-05-09,2,redlight,5.0
NYC,2012-05-10,3,other,1.0
NYC,2012-05-10,3,redlight,7.0
NYC,2012-05-11,4,other,2.0
NYC,2012-05-11,4,redlight,6.0
NYC,2012-05-12,5,redlight,9.0
NYC,2012-05-13,6,redlight,10.0
NYC,2012-05-14,0,other,2.0
NYC,2012-05-14,0,redlight,3.0
NYC,2012-05-15,1,other,1.0
NYC,2012-05-15,1,redlight,6.0
NYC,2012-05-16,2,other,3.0
NYC,2012-05-16,2,redlight,5.0
NYC,2012-05-17,3,redlight,1.0
NYC,2012-05-18,4,other,2.0
NYC,2012-05-18,4,redlight,10.0
NYC,2012-05-19,5,other,1.0
NYC,2012-05-19,5,redlight,9.0
NYC,2012-05-20,6,other,1.0
NYC,2012-05-20,6,redlight,9.0
NYC,2012-05-21,0,other,6.0
NYC,2012-05-21,0,redlight,3.0
NYC,2012-05-22,1,redlight,4.0
NYC,2012-05-23,2,other,2.0
NYC,2012-05-23,2,redlight,5.0
NYC,2012-05-24,3,other,1.0
NYC,2012-05-24,3,redlight,4.0
NYC,2012-05-25,4,other,2.0
NYC,2012-05-25,4,redlight,11.0
NYC,2012-05-26,5,other,1.0
NYC,2012-05-26,5,redlight,6.0
NYC,2012-05-27,6,redlight,12.0
NYC,2012-05-28,0,other,1.0
NYC,2012-05-28,0,redlight,4.0
NYC,2012-05-29,1,other,2.0
NYC,2012-05-29,1,redlight,14.0
NYC,2012-05-30,2,other,3.0
NYC,2012-05-30,2,redlight,4.0
NYC,2012-05-31,3,other,1.0
NYC,2012-05-31,3,redlight,6.0
NYC,2012-06-01,4,other,1.0
NYC,2012-06-01,4,redlight,12.0
NYC,2012-06-02,5,other,2.0
NYC,2012-06-02,5,redlight,6.0
NYC,2012-06-03,6,redlight,6.0
NYC,2012-06-04,0,other,5.0
NYC,2012-06-04,0,redlight,3.0
NYC,2012-06-05,1,other,2.0
NYC,2012-06-05,1,redlight,4.0
NYC,2012-06-06,2,other,3.0
NYC,2012-06-06,2,redlight,12.0
NYC,2012-06-07,3,other,2.0
NYC,2012-06-07,3,redlight,4.0
NYC,2012-06-08,4,other,1.0
NYC,2012-06-08,4,redlight,3.0
NYC,2012-06-09,5,other,1.0
NYC,2012-06-09,5,redlight,10.0
NYC,2012-06-10,6,other,1.0
NYC,2012-06-10,6,redlight,8.0
NYC,2012-06-11,0,other,1.0
NYC,2012-06-11,0,redlight,10.0
NYC,2012-06-11,0,unknown,1.0
NYC,2012-06-12,1,other,1.0
NYC,2012-06-12,1,redlight,1.0
NYC,2012-06-13,2,other,1.0
NYC,2012-06-13,2,redlight,1.0
NYC,2012-06-14,3,other,2.0
NYC,2012-06-14,3,redlight,9.0
NYC,2012-06-15,4,other,3.0
NYC,2012-06-15,4,redlight,7.0
NYC,2012-06-16,5,other,1.0
NYC,2012-06-16,5,redlight,5.0
NYC,2012-06-17,6,redlight,9.0
NYC,2012-06-18,0,other,1.0
NYC,2012-06-18,0,redlight,9.0
NYC,2012-06-19,1,other,1.0
NYC,2012-06-19,1,redlight,4.0
NYC,2012-06-20,2,other,4.0
NYC,2012-06-20,2,redlight,7.0
NYC,2012-06-21,3,other,5.0
NYC,2012-06-21,3,redlight,5.0
NYC,2012-06-22,4,other,1.0
NYC,2012-06-22,4,redlight,6.0
NYC,2012-06-23,5,other,6.0
NYC,2012-06-23,5,redlight,10.0
NYC,2012-06-24,6,other,1.0
NYC,2012-06-24,6,redlight,7.0
NYC,2012-06-25,0,other,2.0
NYC,2012-06-25,0,redlight,5.0
NYC,2012-06-26,1,other,1.0
NYC,2012-06-26,1,redlight,10.0
NYC,2012-06-27,2,other,1.0
NYC,2012-06-27,2,redlight,7.0
NYC,2012-06-28,3,other,5.0
NYC,2012-06-28,3,redlight,10.0
NYC,2012-06-29,4,other,1.0
NYC,2012-06-29,4,redlight,10.0
NYC,2012-06-30,5,other,1.0
NYC,2012-06-30,5,redlight,7.0
NYC,2012-07-01,6,other,2.0
NYC,2012-07-01,6,redlight,7.0
NYC,2012-07-02,0,other,1.0
NYC,2012-07-02,0,redlight,6.0
NYC,2012-07-03,1,other,4.0
NYC,2012-07-03,1,redlight,4.0
NYC,2012-07-04,2,redlight,5.0
NYC,2012-07-05,3,other,3.0
NYC,2012-07-05,3,redlight,5.0
NYC,2012-07-06,4,other,3.0
NYC,2012-07-06,4,redlight,6.0
NYC,2012-07-07,5,redlight,8.0
NYC,2012-07-08,6,redlight,7.0
NYC,2012-07-09,0,other,2.0
NYC,2012-07-09,0,redlight,3.0
NYC,2012-07-10,1,other,1.0
NYC,2012-07-10,1,redlight,1.0
NYC,2012-07-11,2,other,1.0
NYC,2012-07-11,2,redlight,5.0
NYC,2012-07-12,3,other,5.0
NYC,2012-07-12,3,redlight,6.0
NYC,2012-07-13,4,other,7.0
NYC,2012-07-13,4,redlight,8.0
NYC,2012-07-14,5,other,1.0
NYC,2012-07-14,5,redlight,5.0
NYC,2012-07-15,6,redlight,3.0
NYC,2012-07-16,0,other,2.0
NYC,2012-07-16,0,redlight,8.0
NYC,2012-07-17,1,redlight,6.0
NYC,2012-07-18,2,other,2.0
NYC,2012-07-18,2,redlight,3.0
NYC,2012-07-19,3,other,7.0
NYC,2012-07-19,3,redlight,6.0
NYC,2012-07-20,4,other,2.0
NYC,2012-07-20,4,redlight,6.0
NYC,2012-07-21,5,redlight,8.0
NYC,2012-07-22,6,redlight,16.0
NYC,2012-07-23,0,other,3.0
NYC,2012-07-23,0,redlight,2.0
NYC,2012-07-24,1,other,1.0
NYC,2012-07-24,1,redlight,2.0
NYC,2012-07-25,2,redlight,10.0
NYC,2012-07-26,3,other,3.0
NYC,2012-07-26,3,redlight,3.0
NYC,2012-07-27,4,other,3.0
NYC,2012-07-27,4,redlight,3.0
NYC,2012-07-28,5,redlight,2.0
NYC,2012-07-29,6,other,1.0
NYC,2012-07-29,6,redlight,2.0
NYC,2012-07-30,0,other,3.0
NYC,2012-07-30,0,redlight,5.0
NYC,2012-07-31,1,other,2.0
NYC,2012-07-31,1,redlight,6.0
NYC,2012-08-01,2,other,3.0
NYC,2012-08-01,2,redlight,5.0
NYC,2012-08-02,3,other,4.0
NYC,2012-08-02,3,redlight,5.0
NYC,2012-08-03,4,other,4.0
NYC,2012-08-03,4,redlight,5.0
NYC,2012-08-04,5,other,1.0
NYC,2012-08-04,5,redlight,11.0
NYC,2012-08-05,6,other,1.0
NYC,2012-08-05,6,redlight,10.0
NYC,2012-08-06,0,other,3.0
NYC,2012-08-06,0,redlight,6.0
NYC,2012-08-07,1,other,3.0
NYC,2012-08-07,1,redlight,7.0
NYC,2012-08-08,2,other,4.0
NYC,2012-08-08,2,redlight,5.0
NYC,2012-08-09,3,other,2.0
NYC,2012-08-09,3,redlight,8.0
NYC,2012-08-10,4,other,1.0
NYC,2012-08-10,4,redlight,3.0
NYC,2012-08-11,5,other,1.0
NYC,2012-08-11,5,redlight,9.0
NYC,2012-08-12,6,other,3.0
NYC,2012-08-12,6,redlight,8.0
NYC,2012-08-13,0,other,3.0
NYC,2012-08-13,0,redlight,2.0
NYC,2012-08-14,1,other,5.0
NYC,2012-08-14,1,redlight,4.0
NYC,2012-08-15,2,other,2.0
NYC,2012-08-15,2,redlight,3.0
NYC,2012-08-16,3,other,2.0
NYC,2012-08-16,3,redlight,5.0
NYC,2012-08-17,4,other,4.0
NYC,2012-08-17,4,redlight,2.0
NYC,2012-08-18,5,other,2.0
NYC,2012-08-18,5,redlight,7.0
NYC,2012-08-19,6,redlight,6.0
NYC,2012-08-20,0,other,1.0
NYC,2012-08-20,0,redlight,7.0
NYC,2012-08-21,1,other,1.0
NYC,2012-08-21,1,redlight,4.0
NYC,2012-08-22,2,other,2.0
NYC,2012-08-22,2,redlight,6.0
NYC,2012-08-23,3,other,2.0
NYC,2012-08-23,3,redlight,6.0
NYC,2012-08-24,4,other,4.0
NYC,2012-08-24,4,redlight,4.0
NYC,2012-08-24,4,unknown,1.0
NYC,2012-08-25,5,other,3.0
NYC,2012-08-25,5,redlight,3.0
NYC,2012-08-26,6,redlight,5.0
NYC,2012-08-27,0,other,3.0
NYC,2012-08-27,0,redlight,8.0
NYC,2012-08-28,1,redlight,2.0
NYC,2012-08-29,2,other,4.0
NYC,2012-08-29,2,redlight,6.0
NYC,2012-08-30,3,other,3.0
NYC,2012-08-30,3,redlight,6.0
NYC,2012-08-31,4,other,3.0
NYC,2012-08-31,4,redlight,6.0
NYC,2012-09-01,5,other,1.0
NYC,2012-09-01,5,redlight,4.0
NYC,2012-09-02,6,other,1.0
NYC,2012-09-02,6,redlight,3.0
NYC,2012-09-03,0,other,1.0
NYC,2012-09-03,0,redlight,5.0
NYC,2012-09-04,1,other,1.0
NYC,2012-09-04,1,redlight,3.0
NYC,2012-09-05,2,other,2.0
NYC,2012-09-05,2,redlight,5.0
NYC,2012-09-06,3,other,6.0
NYC,2012-09-06,3,redlight,6.0
NYC,2012-09-07,4,other,4.0
NYC,2012-09-07,4,redlight,10.0
NYC,2012-09-08,5,other,1.0
NYC,2012-09-08,5,redlight,5.0
NYC,2012-09-09,6,other,2.0
NYC,2012-09-09,6,redlight,2.0
NYC,2012-09-10,0,other,3.0
NYC,2012-09-10,0,redlight,9.0
NYC,2012-09-11,1,other,1.0
NYC,2012-09-11,1,redlight,6.0
NYC,2012-09-12,2,other,2.0
NYC,2012-09-12,2,redlight,7.0
NYC,2012-09-13,3,other,4.0
NYC,2012-09-13,3,redlight,4.0
NYC,2012-09-14,4,other,1.0
NYC,2012-09-14,4,redlight,12.0
NYC,2012-09-15,5,other,2.0
NYC,2012-09-15,5,redlight,6.0
NYC,2012-09-16,6,redlight,2.0
NYC,2012-09-17,0,other,1.0
NYC,2012-09-17,0,redlight,5.0
NYC,2012-09-18,1,other,2.0
NYC,2012-09-18,1,redlight,5.0
NYC,2012-09-19,2,other,3.0
NYC,2012-09-19,2,redlight,5.0
NYC,2012-09-20,3,other,4.0
NYC,2012-09-20,3,redlight,7.0
NYC,2012-09-21,4,redlight,4.0
NYC,2012-09-22,5,other,2.0
NYC,2012-09-22,5,redlight,4.0
NYC,2012-09-23,6,other,1.0
NYC,2012-09-23,6,redlight,4.0
NYC,2012-09-24,0,other,6.0
NYC,2012-09-24,0,redlight,5.0
NYC,2012-09-24,0,unknown,1.0
NYC,2012-09-25,1,other,6.0
NYC,2012-09-25,1,redlight,6.0
NYC,2012-09-26,2,redlight,3.0
NYC,2012-09-27,3,other,5.0
NYC,2012-09-27,3,redlight,4.0
NYC,2012-09-28,4,other,1.0
NYC,2012-09-28,4,redlight,4.0
NYC,2012-09-29,5,other,2.0
NYC,2012-09-29,5,redlight,3.0
NYC,2012-09-30,6,other,1.0
NYC,2012-09-30,6,redlight,6.0
NYC,2012-10-01,0,other,3.0
NYC,2012-10-01,0,redlight,5.0
NYC,2012-10-02,1,other,3.0
NYC,2012-10-02,1,redlight,5.0
NYC,2012-10-03,2,other,1.0
NYC,2012-10-03,2,redlight,1.0
NYC,2012-10-04,3,other,2.0
NYC,2012-10-04,3,redlight,1.0
NYC,2012-10-05,4,other,2.0
NYC,2012-10-05,4,redlight,4.0
NYC,2012-10-06,5,other,3.0
NYC,2012-10-06,5,redlight,5.0
NYC,2012-10-07,6,other,3.0
NYC,2012-10-07,6,redlight,6.0
NYC,2012-10-08,0,redlight,1.0
NYC,2012-10-09,1,other,1.0
NYC,2012-10-09,1,redlight,6.0
NYC,2012-10-10,2,other,3.0
NYC,2012-10-10,2,redlight,1.0
NYC,2012-10-11,3,other,2.0
NYC,2012-10-11,3,redlight,5.0
NYC,2012-10-12,4,other,5.0
NYC,2012-10-12,4,redlight,10.0
NYC,2012-10-13,5,other,1.0
NYC,2012-10-13,5,redlight,8.0
NYC,2012-10-14,6,other,2.0
NYC,2012-10-14,6,redlight,5.0
NYC,2012-10-15,0,other,2.0
NYC,2012-10-15,0,redlight,5.0
NYC,2012-10-16,1,other,2.0
NYC,2012-10-16,1,redlight,5.0
NYC,2012-10-17,2,other,1.0
NYC,2012-10-17,2,redlight,5.0
NYC,2012-10-18,3,other,2.0
NYC,2012-10-18,3,redlight,6.0
NYC,2012-10-19,4,other,3.0
NYC,2012-10-19,4,redlight,9.0
NYC,2012-10-20,5,other,2.0
NYC,2012-10-20,5,redlight,6.0
NYC,2012-10-21,6,other,1.0
NYC,2012-10-21,6,redlight,9.0
NYC,2012-10-22,0,other,2.0
NYC,2012-10-22,0,redlight,5.0
NYC,2012-10-23,1,other,1.0
NYC,2012-10-23,1,redlight,6.0
NYC,2012-10-23,1,unknown,1.0
NYC,2012-10-24,2,other,3.0
NYC,2012-10-24,2,redlight,3.0
NYC,2012-10-25,3,other,3.0
NYC,2012-10-25,3,redlight,1.0
NYC,2012-10-26,4,other,3.0
NYC,2012-10-26,4,redlight,6.0
NYC,2012-10-27,5,redlight,6.0
NYC,2012-10-28,6,other,1.0
NYC,2012-10-28,6,redlight,5.0
NYC,2012-10-30,1,redlight,2.0
NYC,2012-10-31,2,redlight,6.0
NYC,2012-11-01,3,redlight,8.0
NYC,2012-11-02,4,redlight,6.0
NYC,2012-11-03,5,redlight,1.0
NYC,2012-11-04,6,redlight,7.0
NYC,2012-11-05,0,redlight,8.0
NYC,2012-11-06,1,redlight,9.0
NYC,2012-11-07,2,other,1.0
NYC,2012-11-07,2,redlight,6.0
NYC,2012-11-08,3,redlight,3.0
NYC,2012-11-09,4,redlight,4.0
NYC,2012-11-10,5,redlight,8.0
NYC,2012-11-11,6,redlight,4.0
NYC,2012-11-12,0,redlight,4.0
NYC,2012-11-13,1,redlight,5.0
NYC,2012-11-14,2,redlight,8.0
NYC,2012-11-15,3,redlight,11.0
NYC,2012-11-16,4,redlight,7.0
NYC,2012-11-17,5,redlight,3.0
NYC,2012-11-17,5,unknown,1.0
NYC,2012-11-18,6,other,1.0
NYC,2012-11-18,6,redlight,3.0
NYC,2012-11-19,0,redlight,4.0
NYC,2012-11-20,1,redlight,11.0
NYC,2012-11-21,2,redlight,5.0
NYC,2012-11-22,3,redlight,7.0
NYC,2012-11-23,4,redlight,5.0
NYC,2012-11-24,5,other,1.0
NYC,2012-11-24,5,redlight,11.0
NYC,2012-11-25,6,redlight,6.0
NYC,2012-11-26,0,redlight,6.0
NYC,2012-11-27,1,redlight,6.0
NYC,2012-11-28,2,redlight,8.0
NYC,2012-11-29,3,other,1.0
NYC,2012-11-29,3,redlight,3.0
NYC,2012-11-30,4,other,1.0
NYC,2012-11-30,4,redlight,7.0
NYC,2012-12-01,5,other,1.0
NYC,2012-12-01,5,redlight,2.0
NYC,2012-12-02,6,redlight,4.0
NYC,2012-12-03,0,other,1.0
NYC,2012-12-03,0,redlight,7.0
NYC,2012-12-04,1,other,1.0
NYC,2012-12-04,1,redlight,2.0
NYC,2012-12-05,2,other,1.0
NYC,2012-12-05,2,redlight,5.0
NYC,2012-12-06,3,other,1.0
NYC,2012-12-06,3,redlight,11.0
NYC,2012-12-07,4,other,4.0
NYC,2012-12-07,4,redlight,3.0
NYC,2012-12-08,5,other,1.0
NYC,2012-12-08,5,redlight,11.0
NYC,2012-12-09,6,other,1.0
NYC,2012-12-09,6,redlight,2.0
NYC,2012-12-10,0,other,1.0
NYC,2012-12-10,0,redlight,5.0
NYC,2012-12-11,1,other,3.0
NYC,2012-12-11,1,redlight,4.0
NYC,2012-12-12,2,redlight,2.0
NYC,2012-12-13,3,other,1.0
NYC,2012-12-13,3,redlight,6.0
NYC,2012-12-14,4,other,3.0
NYC,2012-12-14,4,redlight,2.0
NYC,2012-12-15,5,other,5.0
NYC,2012-12-15,5,redlight,7.0
NYC,2012-12-16,6,other,1.0
NYC,2012-12-16,6,redlight,5.0
NYC,2012-12-17,0,other,2.0
NYC,2012-12-17,0,redlight,5.0
NYC,2012-12-18,1,redlight,3.0
NYC,2012-12-19,2,other,1.0
NYC,2012-12-19,2,redlight,5.0
NYC,2012-12-20,3,other,3.0
NYC,2012-12-20,3,redlight,2.0
NYC,2012-12-21,4,other,1.0
NYC,2012-12-22,5,redlight,7.0
NYC,2012-12-23,6,redlight,4.0
NYC,2012-12-24,0,other,1.0
NYC,2012-12-24,0,redlight,4.0
NYC,2012-12-25,1,redlight,1.0
NYC,2012-12-26,2,redlight,7.0
NYC,2012-12-27,3,other,4.0
NYC,2012-12-27,3,redlight,5.0
NYC,2012-12-28,4,other,2.0
NYC,2012-12-28,4,redlight,6.0
NYC,2012-12-29,5,other,1.0
NYC,2012-12-29,5,redlight,3.0
NYC,2012-12-30,6,other,1.0
NYC,2012-12-30,6,redlight,5.0
NYC,2012-12-31,0,other,2.0
NYC,2012-12-31,0,redlight,4.0
NYC,2013-01-01,1,redlight,3.0
NYC,2013-01-02,2,redlight,3.0
NYC,2013-01-03,3,other,2.0
NYC,2013-01-03,3,redlight,2.0
NYC,2013-01-03,3,unknown,1.0
NYC,2013-01-04,4,other,1.0
NYC,2013-01-04,4,redlight,3.0
NYC,2013-01-05,5,other,6.0
NYC,2013-01-05,5,redlight,6.0
NYC,2013-01-05,5,unknown,1.0
NYC,2013-01-06,6,other,1.0
NYC,2013-01-06,6,redlight,6.0
NYC,2013-01-07,0,other,1.0
NYC,2013-01-07,0,redlight,6.0
NYC,2013-01-08,1,other,4.0
NYC,2013-01-08,1,redlight,5.0
NYC,2013-01-09,2,redlight,3.0
NYC,2013-01-09,2,unknown,1.0
NYC,2013-01-10,3,other,2.0
NYC,2013-01-10,3,redlight,8.0
NYC,2013-01-11,4,other,3.0
NYC,2013-01-11,4,redlight,4.0
NYC,2013-01-12,5,redlight,5.0
NYC,2013-01-13,6,redlight,8.0
NYC,2013-01-14,0,other,1.0
NYC,2013-01-14,0,redlight,4.0
NYC,2013-01-15,1,other,2.0
NYC,2013-01-15,1,redlight,1.0
NYC,2013-01-15,1,unknown,2.0
NYC,2013-01-16,2,redlight,2.0
NYC,2013-01-16,2,unknown,1.0
NYC,2013-01-17,3,redlight,5.0
NYC,2013-01-18,4,redlight,5.0
NYC,2013-01-19,5,redlight,7.0
NYC,2013-01-20,6,other,1.0
NYC,2013-01-20,6,redlight,1.0
NYC,2013-01-21,0,redlight,1.0
NYC,2013-01-22,1,other,2.0
NYC,2013-01-22,1,redlight,5.0
NYC,2013-01-23,2,other,1.0
NYC,2013-01-23,2,redlight,2.0
NYC,2013-01-23,2,unknown,1.0
NYC,2013-01-24,3,other,4.0
NYC,2013-01-24,3,redlight,5.0
NYC,2013-01-24,3,unknown,1.0
NYC,2013-01-25,4,redlight,4.0
NYC,2013-01-26,5,other,1.0
NYC,2013-01-26,5,redlight,8.0
NYC,2013-01-26,5,unknown,1.0
NYC,2013-01-27,6,other,1.0
NYC,2013-01-27,6,redlight,4.0
NYC,2013-01-27,6,unknown,1.0
NYC,2013-01-28,0,other,3.0
NYC,2013-01-28,0,redlight,1.0
NYC,2013-01-29,1,other,1.0
NYC,2013-01-29,1,redlight,2.0
NYC,2013-01-29,1,unknown,1.0
NYC,2013-01-30,2,other,3.0
NYC,2013-01-30,2,redlight,8.0
NYC,2013-01-31,3,other,2.0
NYC,2013-01-31,3,redlight,5.0
NYC,2013-01-31,3,unknown,1.0
NYC,2013-02-01,4,other,1.0
NYC,2013-02-01,4,redlight,8.0
NYC,2013-02-01,4,unknown,2.0
NYC,2013-02-02,5,redlight,4.0
NYC,2013-02-03,6,other,1.0
NYC,2013-02-03,6,redlight,3.0
NYC,2013-02-04,0,redlight,7.0
NYC,2013-02-04,0,unknown,1.0
NYC,2013-02-05,1,redlight,2.0
NYC,2013-02-06,2,other,1.0
NYC,2013-02-06,2,redlight,9.0
NYC,2013-02-06,2,unknown,1.0
NYC,2013-02-07,3,other,1.0
NYC,2013-02-07,3,redlight,4.0
NYC,2013-02-08,4,other,2.0
NYC,2013-02-08,4,redlight,6.0
NYC,2013-02-09,5,other,1.0
NYC,2013-02-09,5,redlight,3.0
NYC,2013-02-10,6,redlight,8.0
NYC,2013-02-11,0,other,1.0
NYC,2013-02-11,0,redlight,6.0
NYC,2013-02-12,1,other,2.0
NYC,2013-02-12,1,redlight,11.0
NYC,2013-02-13,2,other,2.0
NYC,2013-02-13,2,redlight,4.0
NYC,2013-02-13,2,unknown,1.0
NYC,2013-02-14,3,other,1.0
NYC,2013-02-14,3,redlight,7.0
NYC,2013-02-15,4,other,1.0
NYC,2013-02-15,4,redlight,10.0
NYC,2013-02-15,4,unknown,2.0
NYC,2013-02-16,5,other,3.0
NYC,2013-02-16,5,redlight,3.0
NYC,2013-02-17,6,redlight,7.0
NYC,2013-02-18,0,redlight,5.0
NYC,2013-02-19,1,redlight,9.0
NYC,2013-02-20,2,other,4.0
NYC,2013-02-20,2,redlight,9.0
NYC,2013-02-21,3,other,1.0
NYC,2013-02-21,3,redlight,8.0
NYC,2013-02-21,3,unknown,1.0
NYC,2013-02-22,4,other,4.0
NYC,2013-02-22,4,redlight,5.0
NYC,2013-02-23,5,other,2.0
NYC,2013-02-23,5,redlight,5.0
NYC,2013-02-24,6,other,2.0
NYC,2013-02-24,6,redlight,1.0
NYC,2013-02-25,0,other,1.0
NYC,2013-02-25,0,redlight,7.0
NYC,2013-02-26,1,other,1.0
NYC,2013-02-26,1,redlight,14.0
NYC,2013-02-27,2,redlight,2.0
NYC,2013-02-28,3,other,3.0
NYC,2013-02-28,3,redlight,7.0
NYC,2013-02-28,3,unknown,1.0
NYC,2013-03-01,4,other,5.0
NYC,2013-03-01,4,redlight,15.0
NYC,2013-03-02,5,other,4.0
NYC,2013-03-02,5,redlight,8.0
NYC,2013-03-03,6,redlight,5.0
